1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1625 OLYMPIC BLVD., L. A.   CA  USA 34.049  -118.274    41  VERT    B   10          222.8   196.5   14.15   5.22    USACA14 78  USACA13 249 USACA09 564
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1625 OLYMPIC BLVD., L. A.   CA  USA 34.049  -118.274    41  N28E    B   10          229.7   221.9   51.88   16.28   USACA14 76  USACA13 247 USACA09 562
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1625 OLYMPIC BLVD., L. A.   CA  USA 34.049  -118.274    41  N28E    B   6           177.8   176.3   24.82   10.75   USACA14 73  USACA13 244 USACA09 559
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1625 OLYMPIC BLVD., L. A.   CA  USA 34.049  -118.274    41  N28E    B   1           141.7   137.9   17.64   9.78    USACA14 70  USACA13 241 USACA09 556
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1625 OLYMPIC BLVD., L. A.   CA  USA 34.049  -118.274    41  N62W    B   1           254.4   238.8   21.32   10.35   USACA14 71  USACA13 242 USACA09 557
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  VERT    B   8   S4  ALLUVIUM (>16 M)    136.9   103.3   10.31   4.53    USACA11 72  USACA01 192 USACA09 192
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  VERT    B   4   S4  ALLUVIUM (>16 M)    106.9   94.7    9.80    3.46    USACA11 69  USACA01 189 USACA09 189
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  VERT    B   1   S4  ALLUVIUM (>16 M)    84.1    74.6    8.96    4.10    USACA11 66  USACA01 186 USACA09 186
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  S52W    B   8   S4  ALLUVIUM (>16 M)    418.0   411.7   49.05   13.40   USACA11 71  USACA01 191 USACA09 191
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  S52W    B   4   S4  ALLUVIUM (>16 M)    256.2   240.0   30.50   12.00   USACA11 68  USACA01 188 USACA09 188
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  S52W    B   1   S4  ALLUVIUM (>16 M)    144.6   130.3   17.63   6.94    USACA11 65  USACA01 185 USACA09 185
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    13  6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  N38W    B   1   S4  ALLUVIUM (>16 M)    136.1   118.0   16.12   11.98   USACA11 64  USACA01 184 USACA09 184
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  N38W    B   4   S4  ALLUVIUM (>16 M)    194.9   187.3   22.39   9.12    USACA11 67  USACA01 187 USACA09 187
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1640 MARENGO, LOS ANGELES   CA  USA 34.060  -118.213    41  N38W    B   8   S4  ALLUVIUM (>16 M)    242.0   229.6   30.63   9.39    USACA11 70  USACA01 190 USACA09 190
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  EAST    B   1   S4  ALLUVIUM (>19 M)    127.2   122.4   10.31   5.86    USACA03 68  USACA02 11  USACA09 632
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  EAST    B   12  S4  ALLUVIUM (>19 M)    137.1   130.3   20.01   9.50    USACA03 71  USACA02 14  USACA09 635
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  EAST    B   23  S4  ALLUVIUM (>19 M)    199.2   197.2   25.38   11.33   USACA03 74  USACA02 17  USACA09 638
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  SOUTH   B   1   S4  ALLUVIUM (>19 M)    168.7   167.3   13.50   6.14    USACA03 67  USACA02 10  USACA09 631
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  VERT    B   23  S4  ALLUVIUM (>19 M)    188.3   183.9   9.35    1.90    USACA03 75  USACA02 18  USACA09 639
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  SOUTH   B   23  S4  ALLUVIUM (>19 M)    114.3   111.7   21.55   10.00   USACA03 73  USACA02 16  USACA09 637
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  VERT    B   1   S4  ALLUVIUM (>19 M)    79.6    73.2    7.50    1.88    USACA03 69  USACA02 12  USACA09 633
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  VERT    B   12  S4  ALLUVIUM (>19 M)    138.1   130.7   9.04    2.24    USACA03 72  USACA02 15  USACA09 636
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1760 N. ORCHID, HOLLYWOOD   CA  USA 34.100  -118.330    34  SOUTH   B   12  S4  ALLUVIUM (>19 M)    87.8    78.7    14.62   8.71    USACA03 70  USACA02 13  USACA09 634
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  S36E    B   5   S4  ALLUVIUM (>38 M)    219.6   210.1   16.04   6.06    USACA12 62  USACA13 86  USACA09 401
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  VERT    B   5   S4  ALLUVIUM (>38 M)    157.9   152.5   8.20    2.71    USACA12 63  USACA13 87  USACA09 402
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  VERT    B   -1  S4  ALLUVIUM (>38 M)    77.3    62.5    5.77    2.49    USACA12 60  USACA13 84  USACA09 399
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  VERT    B   99  S4  ALLUVIUM (>38 M)    342.7   270.0   11.99   2.35    USACA12 66  USACA13 90  USACA09 405
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  S36E    B   99  S4  ALLUVIUM (>38 M)    281.5   275.8   27.45   7.68    USACA12 65  USACA13 89  USACA09 404
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  S36E    B   -1  S4  ALLUVIUM (>38 M)    88.7    82.3    10.72   6.22    USACA12 59  USACA13 83  USACA09 398
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  N54E    B   99  S4  ALLUVIUM (>38 M)    278.8   278.8   40.23   19.34   USACA12 64  USACA13 88  USACA09 403
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  N54E    B   5   S4  ALLUVIUM (>38 M)    238.9   235.9   30.09   15.76   USACA12 61  USACA13 85  USACA09 400
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1800 CENTURY PARK EAST, L.A.    CA  USA 34.063  -118.414    38  N54E    B   -1  S4  ALLUVIUM (>38 M)    101.5   97.9    16.68   11.38   USACA12 58  USACA13 82  USACA09 397
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N54E    B   99  S4  ALLUVIUM (>39 M)    112.0   113.2   36.45   22.81   USACA14 43  USACA13 214 USACA09 529
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  VERT    B   1   S4  ALLUVIUM (>39 M)    74.5    62.5    5.11    2.35    USACA14 39  USACA13 210 USACA09 525
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  VERT    B   7   S4  ALLUVIUM (>39 M)    132.3   121.0   5.46    1.84    USACA14 42  USACA13 213 USACA09 528
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  VERT    B   99  S4  ALLUVIUM (>39 M)    287.9   264.4   11.53   2.98    USACA14 45  USACA13 216 USACA09 531
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N36W    B   1   S4  ALLUVIUM (>39 M)    127.0   126.5   12.19   5.43    USACA14 38  USACA13 209 USACA09 524
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N54E    B   1   S4  ALLUVIUM (>39 M)    114.4   114.4   17.02   10.83   USACA14 37  USACA13 208 USACA09 523
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N36W    B   99  S4  ALLUVIUM (>39 M)    125.3   125.7   36.05   16.26   USACA14 44  USACA13 215 USACA09 530
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N36W    B   7   S4  ALLUVIUM (>39 M)    119.0   122.1   17.51   9.87    USACA14 41  USACA13 212 USACA09 527
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1880 CENTURY PARK EAST, L.A.    CA  USA 34.062  -118.414    38  N54E    B   7   S4  ALLUVIUM (>39 M)    96.8    100.5   22.43   15.65   USACA14 40  USACA13 211 USACA09 526
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N36W    B   14  S4  ALLUVIUM (>35 M)    72.1    65.6    23.32   14.80   USACA12 179 USACA13 167 USACA09 482
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N36W    B   21  S4  ALLUVIUM (>35 M)    85.4    86.3    36.28   20.71   USACA12 182 USACA13 170 USACA09 485
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N54E    B   5   S4  ALLUVIUM (>35 M)    130.8   120.9   19.57   11.24   USACA12 172 USACA13 160 USACA09 475
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N54E    B   9   S4  ALLUVIUM (>35 M)    365.9   333.9   14.61   6.11    USACA12 175 USACA13 163 USACA09 478
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  VERT    B   9   S4  ALLUVIUM (>35 M)    117.3   95.5    5.43    2.13    USACA12 177 USACA13 165 USACA09 480
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  VERT    B   14  S4  ALLUVIUM (>35 M)    195.1   179.3   7.64    2.48    USACA12 180 USACA13 168 USACA09 483
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  VERT    B   21  S4  ALLUVIUM (>35 M)    354.5   346.2   12.95   1.90    USACA12 183 USACA13 171 USACA09 486
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N54E    B   14  S4  ALLUVIUM (>35 M)    141.4   134.5   38.41   27.21   USACA12 178 USACA13 166 USACA09 481
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  N54E    B   21  S4  ALLUVIUM (>35 M)    149.6   148.5   52.41   39.25   USACA12 181 USACA13 169 USACA09 484
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  S36E    B   5   S4  ALLUVIUM (>35 M)    170.2   161.2   12.06   5.75    USACA12 173 USACA13 161 USACA09 476
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  S36E    B   9   S4  ALLUVIUM (>35 M)    306.6   292.6   26.47   12.00   USACA12 176 USACA13 164 USACA09 479
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1888 CENTURY PARK EAST, L.A.    CA  USA 34.061  -118.413    38  VERT    B   5   S4  ALLUVIUM (>35 M)    92.5    79.3    5.17    2.08    USACA12 174 USACA13 162 USACA09 477
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  N44E    B   29  S4  ALLUVIUM (>32 M)    138.8   136.6   63.09   45.03   USACA03 109 USACA02 52  USACA09 673
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  N44E    B   -1  S4  ALLUVIUM (>32 M)    82.0    79.9    16.24   11.47   USACA03 106 USACA02 49  USACA09 670
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  VERT    B   29  S4  ALLUVIUM (>32 M)    355.8   351.8   15.48   3.43    USACA03 111 USACA02 54  USACA09 675
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  VERT    B   -1  S4  ALLUVIUM (>32 M)    57.3    57.4    4.57    2.04    USACA03 108 USACA02 51  USACA09 672
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  S46E    B   29  S4  ALLUVIUM (>32 M)    106.2   108.3   38.10   26.97   USACA03 110 USACA02 53  USACA09 674
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1900 AVE. OF THE STARS, L. A.   CA  USA 34.060  -118.420    38  S46E    B   -1  S4  ALLUVIUM (>32 M)    91.1    84.2    10.08   7.35    USACA03 107 USACA02 50  USACA09 671
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  VERT    B   -2          71.1    66.7    4.81    2.46    USACA11 57  USACA01 177 USACA09 177
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  VERT    B   9           141.9   141.6   10.31   3.66    USACA11 60  USACA01 180 USACA09 180
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  S44W    B   21          93.8    95.7    31.32   25.90   USACA11 62  USACA01 182 USACA09 182
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  S44W    B   9           108.5   107.6   29.23   18.98   USACA11 58  USACA01 178 USACA09 178
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  S44W    B   -2          161.3   147.1   16.74   12.23   USACA11 56  USACA01 176 USACA09 176
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  N46W    B   21          96.3    92.1    47.01   29.59   USACA11 61  USACA01 181 USACA09 181
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  VERT    B   21          41.1    38.4    5.56    3.14    USACA11 63  USACA01 183 USACA09 183
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  N46W    B   -2          148.9   133.8   9.65    7.51    USACA11 55  USACA01 175 USACA09 175
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  1901 AVE. OF THE STARS, L. A.   CA  USA 34.054  -118.416    39  N46W    B   9           146.4   137.6   20.46   12.68   USACA11 59  USACA01 179 USACA09 179
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S28W    B   -1  S4  ALLUVIUM (0-10M), SHALE 81.6    79.2    11.59   6.32    USACA11 155 USACA01 275 USACA09 275
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S28W    B   5   S4  ALLUVIUM (0-10M), SHALE 144.0   135.7   14.47   6.53    USACA11 158 USACA01 278 USACA09 278
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S28W    B   9   S4  ALLUVIUM (0-10M), SHALE 200.2   198.2   24.00   8.59    USACA11 161 USACA01 281 USACA09 281
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S62E    B   -1  S4  ALLUVIUM (0-10M), SHALE 70.0    64.2    13.81   10.31   USACA11 154 USACA01 274 USACA09 274
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S62E    B   5   S4  ALLUVIUM (0-10M), SHALE 160.2   150.1   15.13   8.69    USACA11 157 USACA01 277 USACA09 277
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  S62E    B   9   S4  ALLUVIUM (0-10M), SHALE 193.1   184.9   18.89   10.34   USACA11 160 USACA01 280 USACA09 280
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  VERT    B   -1  S4  ALLUVIUM (0-10M), SHALE 59.0    48.7    7.10    3.80    USACA11 156 USACA01 276 USACA09 276
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  VERT    B   5   S4  ALLUVIUM (0-10M), SHALE 73.2    63.2    8.55    4.80    USACA11 159 USACA01 279 USACA09 279
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  2011 ZONAL AVE., LOS ANGELES    CA  USA 34.050  -118.200    43  VERT    B   9   S4  ALLUVIUM (0-10M), SHALE 99.9    93.0    7.85    4.21    USACA11 162 USACA01 282 USACA09 282
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  215 W. BROADWAY, LONG BEACH CA  USA 33.769  -118.194    73  N00E    B   -1          27.7    26.0    8.17    5.82    USACA14 85  USACA13 250 USACA09 565
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  215 W. BROADWAY, LONG BEACH CA  USA 33.769  -118.194    73  VERT    B   -1          14.8    12.3    6.12    3.59    USACA14 87  USACA13 252 USACA09 567
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  215 W. BROADWAY, LONG BEACH CA  USA 33.769  -118.194    73  N90E    B   -1          20.5    20.8    9.58    7.27    USACA14 86  USACA13 251 USACA09 566
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  S37W    B   1   S4  FILL (7 M), SHALE   129.3   126.8   18.74   9.94    USACA03 92  USACA02 35  USACA09 656
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  VERT    B   1   S4  FILL (7 M), SHALE   46.3    43.2    8.50    4.37    USACA03 93  USACA02 36  USACA09 657
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  N53W    B   20  S4  FILL (7 M), SHALE   404.7   377.6   67.70   19.54   USACA03 94  USACA02 37  USACA09 658
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  S37W    B   20  S4  FILL (7 M), SHALE   308.3   302.2   30.93   10.18   USACA03 95  USACA02 38  USACA09 659
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  VERT    B   20  S4  FILL (7 M), SHALE   84.8    79.8    9.45    4.27    USACA03 96  USACA02 39  USACA09 660
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  222 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  N53W    B   1   S4  FILL (7 M), SHALE   152.8   149.3   18.37   9.80    USACA03 91  USACA02 34  USACA09 655
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  234 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  N37E    B   99  S4  FILL (7 M), SHALE   503.3   487.0   40.30   15.22   USACA03 115 USACA02 58  USACA09 679
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  234 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  N37E    B   -1  S4  FILL (7 M), SHALE   204.0   195.6   16.79   8.93    USACA03 112 USACA02 55  USACA09 676
1971    2   9   14  0   41.8    SAN FERNANDO EARTHQUAKE CA  USA 34.400  -118.400    8   6.5 ML  11  234 FIGUEROA ST., LOS ANGELES   CA  USA 34.050  -118.250    41  VERT    B   99  S4  FILL (7 M), SHALE   114.5   103.4   10.10   4.60    USACA03 117 USACA02 60  USACA09 681
